Epochs:1  Accuracy:0.0545  Loss:0.049814129941163104
Epochs:59  Accuracy:0.996  Loss:0.0021502113516164343
Epochs:60  Accuracy:0.996  Loss:0.0020845710652756234
Epochs:61  Accuracy:0.996  Loss:0.0020226749183470897
Epochs:62  Accuracy:0.9965  Loss:0.0019642104319819507
Epochs:63  Accuracy:0.9965  Loss:0.0019088991478179382
Epochs:64  Accuracy:0.9965  Loss:0.0018564920906965119
Epochs:65  Accuracy:0.9965  Loss:0.0018067659416520206
Epochs:66  Accuracy:0.9965  Loss:0.0017595197959875903
Epochs:67  Accuracy:0.9965  Loss:0.0017145724052617314
Epochs:68  Accuracy:0.9965  Loss:0.0016717598210999015
Epochs:69  Accuracy:0.9965  Loss:0.0016309333739865763
Epochs:70  Accuracy:0.9965  Loss:0.0015919579324079874
Epochs:71  Accuracy:0.9965  Loss:0.0015547103975400139
Epochs:72  Accuracy:0.9965  Loss:0.0015190783966045189
Epochs:73  Accuracy:0.9965  Loss:0.0014849591444380872
Epochs:74  Accuracy:0.9965  Loss:0.0014522584480339766
Epochs:75  Accuracy:0.9965  Loss:0.0014208898330707628
Epochs:76  Accuracy:0.9965  Loss:0.001390773774919741
Epochs:77  Accuracy:0.9965  Loss:0.001361837019477834
Epochs:78  Accuracy:0.9965  Loss:0.0013340119815229796
Epochs:79  Accuracy:0.9965  Loss:0.0013072362102299457
Epochs:80  Accuracy:0.997  Loss:0.0012814519130915833
Epochs:81  Accuracy:0.997  Loss:0.0012566055308252063
Epochs:82  Accuracy:0.997  Loss:0.001232647356953598
Epochs:83  Accuracy:0.997  Loss:0.001209531196675285
Epochs:84  Accuracy:0.9975  Loss:0.0011872140604108864
Epochs:85  Accuracy:0.9975  Loss:0.001165655888056972
Epochs:86  Accuracy:0.9975  Loss:0.001144819300518722
Epochs:87  Accuracy:0.9975  Loss:0.0011246693755440945
Epochs:88  Accuracy:0.998  Loss:0.001105173445261582
Epochs:89  Accuracy:0.998  Loss:0.0010863009131422301
Epochs:90  Accuracy:0.998  Loss:0.0010680230883760326
Epochs:91  Accuracy:0.998  Loss:0.0010503130358810904
Epochs:92  Accuracy:0.998  Loss:0.0010331454403593027
Epochs:93  Accuracy:0.998  Loss:0.0010164964829801925
Epochs:94  Accuracy:0.998  Loss:0.0010003437294206323
Epochs:95  Accuracy:0.998  Loss:0.0009846660281162347
train0 Accuracy:0.998
test0 Accuracy:0.7965
test1 Accuracy:0.996
